country,ratio,origin_id,origin_name,origin_type
US,0.08,23842661509460388,People who engaged with Jana Kramer FB Page,custom_audience
US,0.03,23844295488600071,People Who Viewed At Least 3 Seconds of AC's Videos,custom_audience
US,0.03,23844470969880153,People Who Viewed At Least 3 Seconds of Subway PSISLY Videos,custom_audience
US,0.04,822844304418520,Robert Fuggiti's Pixel,multi_event_source
US,0.03,23844386932060245,All PerriconeMD Website Visitors L30D,custom_audience
US,0.04,23844386949680245,People with Intent Member Status Perricone L30D,custom_audience
US,0.04,23844386947560245,People who Added Payment Info Perricone L30D,custom_audience
US,0.04,23844386943920245,People who Puchased Perricone within L30D,custom_audience
US,0.04,23844386938740245,People who Initiate Checkout Perricone within L30D,custom_audience
US,0.04,23844386937020245,People who Added To Cart at Perricone within L30D,custom_audience
US,0.04,23844386932060245,All PerriconeMD Website Visitors L30D,custom_audience
US,0.01,23844361425480245,Everyone who engaged with Elaine Welteroth FB Page,custom_audience
US,0.02,23844344201310084,Custom Audience Engaged With Bobby's FB,custom_audience
US,0.02,128247514553560,Chipotle Mexican Grill,multi_event_source
US,0.02,23844342812820084,Chipotle Top 10% Users By Purchase Amount,custom_audience
US,0.03,23844616957860527,People who have watched at 95% of Twitch videos,custom_audience
US,0.03,23844616955140527,People who viewed at least 10 seconds of Twitch videos,custom_audience
US,0.03,23844616916750527,People who viewed at least 3 seconds of Twitch videos,custom_audience
US,0.01,23844654937840480,Everyone who engaged Sharzad Kiadeh FB Page,custom_audience
US,0.01,23844654936150480,Everyone who engaged with Lesley Murphy IG Profile,custom_audience
US,0.01,23844654934040480,Everyone who engaged with Lesley Murphy FB Page,custom_audience
US,0.01,23844654929080480,Everyone who engaged with Ijeoma IG Profile,custom_audience
US,0.01,23844411644420480,Everyone who engaged with Ijeoma Facebook Page,custom_audience
US,0.02,23845108145070195,People who engaged on Travis Kelce IG Acct,custom_audience
US,0.02,23845108001780195,People who engaged Jasmine Luv IG acct,custom_audience
US,0.02,23845107887250195,People who engaged with Travis Kelce Pages,custom_audience
US,0.02,23845107880600195,People who engaged with Jasmine Luv Pages,custom_audience
US,0.02,23845107876160195,People who engaged with Deshaun Watson Pages,custom_audience
US,0.04,23843385225410153,Aussie - People who engaged with ATV Facebook,custom_audience
US,0.04,23843385216650153,Aussie - People who engaged with ATV Instagram,custom_audience
US,0.05,23843065694560153,Custom Audience : ATV Engaged Audience,custom_audience
US,0.1,1438479939744992,DreamWorksTV,page
US,0.03,1438479939744992,DreamWorksTV,page
US,0.1,23842720440170153,Everyone who engaged with AwesomenessTV FB Page,custom_audience
US,0.1,23842720440330153,Everyone who engaged with ATV Instagram page,custom_audience
US,0.01,23842720440170153,Everyone who engaged with AwesomenessTV FB Page,custom_audience
US,0.02,23842584873950153,Everyone Who Engaged with ATV's FB Page,custom_audience
US,0.02,23842615413910153,ATV-Banana Boat-Very Likely Emails 7.24,custom_audience
US,0.05,23842615413910153,ATV-Banana Boat-Very Likely Emails 7.24,custom_audience
US,0.01,23842615413910153,ATV-Banana Boat-Very Likely Emails 7.24,custom_audience
US,0.1,23842604628740153,AL - Nive Nulls - Anyone who's engaged w/ post or ad,custom_audience
US,0.1,23842604628490153,AL - Nive Nulls - Everyone who's engaged w/ the FB page,custom_audience
US,0.1,23842597897980153,AL - Awestruck - People who've watched 95% of (selected) FB videos - Last 365,custom_audience
US,0.1,23842597897850153,AL - Awestruck - People who saved Page or any post - Last 365 Days,custom_audience
US,0.1,23842597896680153,AL - Awestruck - Page Engagement - Last 365 Days,custom_audience
US,0.02,23842585751040153,Banana Boat - :10s Viewesr,custom_audience
US,0.05,23842585751040153,Banana Boat - :10s Viewesr,custom_audience
US,0.01,23842585751040153,Banana Boat - :10s Viewesr,custom_audience
US,0.02,23842579654030153,Awestruck - AS :10s Viewers,custom_audience
US,0.05,23842579654030153,Awestruck - AS :10s Viewers,custom_audience
US,0.01,23842579654030153,Awestruck - AS :10s Viewers,custom_audience
US,0.03,23842578706050153,Awestruck - Page Fan Lookalike,custom_audience
US,0.08,23842530838650408,Captain C.B. Sully Sullenberger : Sully Video 3 Watched 75%,custom_audience
US,0.08,23842530838550408,Captain C.B. Sully Sullenberger : Sully Video 2 Watched 75%,custom_audience
US,0.02,6659508218,Martina McBride,page
US,0.02,45557497235,Captain C.B. Sully Sullenberger,page
US,0.05,45557497235,Captain C.B. Sully Sullenberger,page
US,0.05,23842527423480408,"Captain C.B. Sully Sullenberger : Anyone who visited your Page, L365D",custom_audience
US,0.02,23842527423480408,"Captain C.B. Sully Sullenberger : Anyone who visited your Page, L365D",custom_audience
US,0.05,23842527423600408,"Captain C.B. Sully Sullenberger : People who saved your Page or any post, L365D",custom_audience
US,0.02,23842527423600408,"Captain C.B. Sully Sullenberger : People who saved your Page or any post, L365D",custom_audience
US,0.05,23842527424200408,"Captain C.B. Sully Sullenberger : People who engaged with any post or ad, L365D",custom_audience
US,0.02,23842527424200408,"Captain C.B. Sully Sullenberger : People who engaged with any post or ad, L365D",custom_audience
US,0.05,23842527424280408,"Martina McBride : Anyone who visited your Page, L365D",custom_audience
US,0.02,23842527424280408,"Martina McBride : Anyone who visited your Page, L365D",custom_audience
US,0.05,23842527424390408,"Martina McBride : People who saved your Page or any post, L365D",custom_audience
US,0.02,23842527424390408,"Martina McBride : People who saved your Page or any post, L365D",custom_audience
US,0.05,23842527424470408,"Martina McBride : People who engaged with any post or ad, L365D",custom_audience
US,0.02,23842527424470408,"Martina McBride : People who engaged with any post or ad, L365D",custom_audience
US,0.05,23842527018210408,Users engaged with Martina 91 second video,custom_audience
US,0.02,23842527018210408,Users engaged with Martina 91 second video,custom_audience
US,0.05,23842527017280408,Users engaged with Sully Facebook Live Video,custom_audience
US,0.02,23842527017280408,Users engaged with Sully Facebook Live Video,custom_audience
US,0.01,23842527018210408,Users engaged with Martina 91 second video,custom_audience
US,0.01,23842527017280408,Users engaged with Sully Facebook Live Video,custom_audience
US,0.05,23842529647470096,Olivia Munn Watches Xfinity With Pups - Users watched 95%,custom_audience
US,0.02,23842529647470096,Olivia Munn Watches Xfinity With Pups - Users watched 95%,custom_audience
US,0.01,844699408898230,Lip Sync Battle,page
US,0.04,23843009313080559,Pampers : 95% Completion of John Legend's Videos,custom_audience
US,0.03,23843009313080559,Pampers : 95% Completion of John Legend's Videos,custom_audience
US,0.02,23843009313080559,Pampers : 95% Completion of John Legend's Videos,custom_audience
US,0.05,23843009313080559,Pampers : 95% Completion of John Legend's Videos,custom_audience
US,0.01,23843009313080559,Pampers : 95% Completion of John Legend's Videos,custom_audience
US,0.05,23842923984790559,"95% Completed, Coke McD FIFA",custom_audience
US,0.08,23842911961700559,Teyana Taylor Video Views Retargeting,custom_audience
US,0.08,23842911961040559,Teyana Facebook Page Engagements,custom_audience
US,0.02,23842900313460559,People Who Engaged With Yummertime's Page,custom_audience
US,0.02,23842900315500559,People Who Engaged With Rene's Page,custom_audience
US,0.08,23842893610190559,Getting Stamped Instagram Page,custom_audience
US,0.08,23842893609910559,Getting Stamped Facebook Page,custom_audience
US,0.08,23842891756190559,Zealyn Instagram Page,custom_audience
US,0.08,23842891754770559,Zealyn Facebook Page,custom_audience
US,0.08,23842891754190559,Karlie Thoma Instagram Page,custom_audience
US,0.08,23842891733470559,Karlie Thoma Facebook Page,custom_audience
US,0.08,23842891728670559,Elizabeth Keene Instagram Profile,custom_audience
US,0.08,23842891727850559,Elizabeth Keene Facebook Page,custom_audience
US,0.08,23842891726890559,AJ Cartas Instagram Profile,custom_audience
US,0.08,23842891726370559,AJ Cartas Facebook Page,custom_audience
US,0.02,23842888462540559,Retargeting People Who Engaged With Ricky's Page,custom_audience
US,0.02,23842888468510559,Retargeting People Who Engaged With Karamo's Page,custom_audience
US,0.02,23842888468740559,Retargeting People Who Engaged With Tyrann's Page,custom_audience
US,0.02,23842882271520559,Retargeting People Who Engaged With Alexa's Page,custom_audience
US,0.02,23842882271700559,Retargeting People Who Engaged With Mini's Page,custom_audience
US,0.02,23842880146760559,Retargeting People Who Engaged With Rachel's Page,custom_audience
US,0.02,23842865691690559,Retargeting People Who Watched Min 3 Sec Of Vagabrothers' Video,custom_audience
US,0.02,23842865694200559,Retargeting People Who Watched Min 3 Sec of Tianne's Video,custom_audience
US,0.02,23842866653230559,Retargeting People Who Engaged With Melissa's Page,custom_audience
US,0.02,23842855616920559,Retargeting People Who Engaged With Ashley's Page,custom_audience
US,0.05,23842855574470559,IntegrativeTherapeutics_Min03SecondsView_EmilyFrame,custom_audience
US,0.05,23842855573310559,IntegrativeTherapeutics_Min03SecondsView_JoEncarnacion,custom_audience
US,0.05,23842855571240559,IntegrativeTherapeutics_Min03SecondsView_CamilleStyles,custom_audience
US,0.05,23842855413010559,Pampers : Audience Engaged With Influencers' IG,custom_audience
US,0.02,23842855413010559,Pampers : Audience Engaged With Influencers' IG,custom_audience
US,0.01,23842855413010559,Pampers : Audience Engaged With Influencers' IG,custom_audience
US,0.05,23842840061890559,Pampers : 95% Completion of Chrissy's Videos,custom_audience
US,0.02,23842840061890559,Pampers : 95% Completion of Chrissy's Videos,custom_audience
US,0.01,23842840061890559,Pampers : 95% Completion of Chrissy's Videos,custom_audience
US,0.05,23842837431410559,PG Olay Unfiltered Jenn Im 50% Ad Watched,custom_audience
US,0.05,23842837430330559,PG Olay Unfiltered Sivan Ayla 50% Ad Watched,custom_audience
US,0.05,23842837429040559,PG Olay Unfiltered Mini Marley 50% Ad Watched,custom_audience
US,0.04,23842790586500559,Chinet : Users engaged on Amber's FB Page,custom_audience
US,0.02,23842772135290188,Transformers 95% Viewed Retargeting,custom_audience
US,0.1,23842696905650388,Share A Coke Store Purchase L180D,custom_audience
US,0.02,23842696905650388,Share A Coke Store Purchase L180D,custom_audience
US,0.08,23842579825290559,Intel #ExperienceMore : People who watched 95% of Phase 1 Videos,custom_audience
US,0.08,23842580891100559,People who engaged with Devin McCourty Page,custom_audience
US,0.08,23842580890930559,People who engaged with Aly Raisman Page,custom_audience
US,0.08,23842580890840559,People who engaged with Vince Wilfork Page,custom_audience
US,0.03,23842938796580388,People Who Watched At Least 3 Seconds of HM BTS 2017 Videos,custom_audience
US,0.04,23842701350960388,Harry Shum Jr Min 95 Percent Hero Video Viewed,custom_audience
US,0.02,23842696187190388,Harry Shum Jr Engagement Page,custom_audience
US,0.1,23842696187140388,Harry Shum Jr Engagement Video,custom_audience
US,0.02,23842696187140388,Harry Shum Jr Engagement Video,custom_audience
US,0.02,23842696186800388,Cassadee Pope Engagement Page,custom_audience
US,0.1,23842696186740388,Cassadee Pope Engagement Video,custom_audience
US,0.02,23842696186740388,Cassadee Pope Engagement Video,custom_audience
US,0.1,23842695474460388,Madilyn Bailey Engagement,custom_audience
US,0.02,23842695474460388,Madilyn Bailey Engagement,custom_audience
US,0.02,23842694689830388,William Haynes Engagement,custom_audience
US,0.02,23842694682290388,Tina Majorino Engagement,custom_audience
US,0.02,23842694677930388,Kayla Maisonet Engagement,custom_audience
US,0.02,23842694673310388,Matt Cutshall Engagement,custom_audience
US,0.02,23842694670250388,Jesse Metcalfe Engagement,custom_audience
US,0.02,23842694454400388,Toys R Us Purchase Custom Audience,custom_audience
US,0.02,23842694446560388,Hyatt Purchase Custom Audience,custom_audience
US,0.02,23842672663530388,Sydney Leroux 95% VCR Custom Audience,custom_audience
US,0.02,23842672536400388,Tia Mowry 95% VCR Custom Audience,custom_audience
US,0.08,23842671761080388,People Who Engaged With Soul Train FB Page,custom_audience
US,0.08,23842671768300388,Viacom BET Remarketing Video Views,custom_audience
US,0.08,23842668813130388,People who engaged with Gen Padalecki IG Page,custom_audience
US,0.08,23842668812880388,People who engaged with Gen Padalecki FB Page,custom_audience
US,0.03,23842656824110388,Bank Of America iHeartRadio #Friends Again Min 10 Seconds Viewed,custom_audience
US,0.08,23842623893020388,Everyone who engaged with OTBAM Facebook Page,custom_audience
US,0.08,23842623892970388,Everyone who engaged with OTBAM Instagram Page,custom_audience
US,0.08,23842614398440388,Everyone who engaged with BET Music Facebook Page,custom_audience
US,0.08,23842614397520388,Everyone who engaged with BET Facebook Page,custom_audience
US,0.08,23842613913180388,Everyone who engaged with Tia Mowry FB,custom_audience
GB,0.05,23842599898290388,WeedFirm2_Top25PercentMostActive_L180_iOS,custom_audience
GB,0.05,23842580725240388,WeedFirm2_TopTenPercentPurchasers_L120,custom_audience
GB,0.05,23842580584180388,WeedFirm2_Purchases_L120_iOS,custom_audience
GB,0.05,23842580584100388,WeedFirm2_AppLaunches_L120_iOS,custom_audience
GB,0.05,23842580583850388,WeedFirm2_AppInstalls_L120_iOS,custom_audience
US,0.05,23842580725240388,WeedFirm2_TopTenPercentPurchasers_L120,custom_audience
US,0.01,23842580725240388,WeedFirm2_TopTenPercentPurchasers_L120,custom_audience
US,0.05,23842580584180388,WeedFirm2_Purchases_L120_iOS,custom_audience
US,0.01,23842580584180388,WeedFirm2_Purchases_L120_iOS,custom_audience
US,0.05,23842580584100388,WeedFirm2_AppLaunches_L120_iOS,custom_audience
US,0.01,23842580584100388,WeedFirm2_AppLaunches_L120_iOS,custom_audience
US,0.05,23842580583850388,WeedFirm2_AppInstalls_L120_iOS,custom_audience
US,0.01,23842580583850388,WeedFirm2_AppInstalls_L120_iOS,custom_audience
US,0.03,23842668376520401,Choices_Top25PercentPurchasers,custom_audience
US,0.03,23842617413700401,Choices Engagement Video 100PercentView,custom_audience
US,0.03,23842617414560401,Choices Engagement Facebook Page,custom_audience
US,0.03,23842617415120401,Choices App Activity Most Active Users 25Percent,custom_audience
US,0.03,23842617415180401,Choices App Activity Purchase Amount 25Percent,custom_audience
US,0.06,23842779429460780,Viacom BET #AcrimonyFilmDistroOnly2018Q1 95% Completion,custom_audience
US,0.01,23842670045560780,Rachel Parcell Min 10 Seconds Viewed Aveeno,custom_audience
US,0.01,23842658907310780,Vanessa Williams Min 10 Seconds Viewed Aveeno,custom_audience
US,0.01,23842651666130780,Sabrina Soto Min 10 Seconds Viewed Aveeno,custom_audience
US,0.01,23842651666030780,Jenny Lopez Min 10 Seconds Viewed Aveeno,custom_audience
US,0.01,23842651665820780,Camille Styles Min 10 Seconds Viewed Aveeno,custom_audience
US,0.01,23842643452580780,Aveeno #MomentForMe Video Views Min10Sec Camille Styles,custom_audience
US,0.01,23842643451920780,Aveeno #MomentForMe Video Views Min10Sec Jenny Lopez,custom_audience
US,0.01,23842643451800780,Aveeno #MomentForMe Video Views Min10Sec Sabrina Soto,custom_audience
US,0.02,23842710591670001,WCA - Purchase Page (Suppressions) L180D,custom_audience
US,0.04,23842768480140188,Bolthouse Farms Seamus Mullen IG Engagements,custom_audience
US,0.04,23842768479920188,Bolhouse Farms Seamus Mullen FB Engagements,custom_audience
US,0.04,23842762244250188,Fusion Happy Endings - Users who watched Happy Endings Trailer,custom_audience
US,0.04,23842759793990188,Bolthouse Farms: Users engaged on Jenna Rammell IG,custom_audience
US,0.04,23842759793830188,Bolthouse Farms: Users engaged on Jenna Rammel FB,custom_audience
US,0.04,23842752072730188,Oscar Miranda - Facebook page Engagers,custom_audience
US,0.04,23842751381900188,Bolthouse Farms DadWithAPan IG Engagements,custom_audience
US,0.04,23842751381810188,Bolthouse Farms: Dad With A Pan FB Engagements,custom_audience
US,0.04,23842750612570188,Bolthouse Farms: SweetPotatoSoul IG Engagements,custom_audience
US,0.04,23842750606350188,Bolthouse Farms: MommasGoneCity IG Engagements,custom_audience
US,0.04,23842750605670188,Bolthouse Farms: GOFITJO IG Engagements,custom_audience
US,0.04,23842750605630188,Bolthouse Farms: Claire Guentz IG Engagements,custom_audience
US,0.04,23842750605460188,Bolthouse Farms: SpoonfulofFlavor IG Engagements,custom_audience
US,0.04,23842750604980188,Bolthouse Farms: RamShackle Glam IG Engagements,custom_audience
US,0.04,23842750603920188,Bolthouse Farms: Small Fry Blog IG Engagements,custom_audience
US,0.04,23842750560400188,Bolthouse Farms: SweetPotatoSoul Page Engagements,custom_audience
US,0.04,23842750560350188,Bolthouse Farms: Spoonful of Flavor Page Engagemen,custom_audience
US,0.04,23842750560280188,Bolthouse Farms: Ramshackle Glam Page Engagements,custom_audience
US,0.04,23842750529400188,Bolthouse Farms: Mommas Gone City Page Engagements,custom_audience
US,0.04,23842750529280188,Bolthouse Farms: Claire Guentz Page Engagements,custom_audience
US,0.04,23842750529070188,Bolthouse Farms: Small Fry Blog Page Engagements,custom_audience
US,0.04,23842750528960188,Bolthouse Farms: GOFITJO Page Engagements,custom_audience
US,0.1,23842788270220549,TestCustomAudience_PixelPageView_L30D,custom_audience
US,0.1,23842788266280549,TestCustomAudience_PixelAllWebsiteVisitors_L180D,custom_audience
US,0.1,23842788265800549,TestCustomAudience_VideoViewsMin03Seconds,custom_audience
US,0.02,23842732239430788,Victoria's Secret Purchase Custom Audience,custom_audience
US,0.1,23842723286800788,Custom Audience Victoria's Secret Ad Engagement,custom_audience
US,0.09,23842723286800788,Custom Audience Victoria's Secret Ad Engagement,custom_audience
US,0.08,23842723286800788,Custom Audience Victoria's Secret Ad Engagement,custom_audience
US,0.07,23842723286800788,Custom Audience Victoria's Secret Ad Engagement,custom_audience
US,0.06,23842723286800788,Custom Audience Victoria's Secret Ad Engagement,custom_audience
US,0.05,23842723286800788,Custom Audience Victoria's Secret Ad Engagement,custom_audience
US,0.04,23842723286800788,Custom Audience Victoria's Secret Ad Engagement,custom_audience
US,0.03,23842723286800788,Custom Audience Victoria's Secret Ad Engagement,custom_audience
US,0.02,23842723286800788,Custom Audience Victoria's Secret Ad Engagement,custom_audience
US,0.01,23842723286800788,Custom Audience Victoria's Secret Ad Engagement,custom_audience
US,0.03,23842723286800788,Custom Audience Victoria's Secret Ad Engagement,custom_audience
US,0.04,23842723286800788,Custom Audience Victoria's Secret Ad Engagement,custom_audience
US,0.02,23842723286800788,Custom Audience Victoria's Secret Ad Engagement,custom_audience
US,0.1,23842723286800788,Custom Audience Victoria's Secret Ad Engagement,custom_audience
US,0.08,23842723286800788,Custom Audience Victoria's Secret Ad Engagement,custom_audience
US,0.06,23842723286800788,Custom Audience Victoria's Secret Ad Engagement,custom_audience
US,0.07,23842723286800788,Custom Audience Victoria's Secret Ad Engagement,custom_audience
US,0.09,23842723286800788,Custom Audience Victoria's Secret Ad Engagement,custom_audience
US,0.05,23842723286800788,Custom Audience Victoria's Secret Ad Engagement,custom_audience
US,0.1,23843074575590357,Walmart OGP Tiffany Davidson Instagram,custom_audience
US,0.1,23843074574940357,Walmart OGP Tiffany Davidson Facebook,custom_audience
US,0.1,23843069640690357,Walmart OGP Mely Martinez Instagram,custom_audience
US,0.1,23843069634270357,Walmart OGP Mely Martinez Facebook,custom_audience
US,0.04,23843069568550357,People Who Engage With Chef Lorena Instagram,custom_audience
US,0.04,23843069567990357,People Who Engage with Chef Lorena Garcia Facebook,custom_audience
US,0.04,23843069567840357,People Who Engage With Hilaria Baldwin Facebook,custom_audience
US,0.04,23843064214590357,People who Engaged Big Tigger Facebook Page,custom_audience
US,0.04,23843064214720357,People engaged on Big Tigger IG Profile,custom_audience
US,0.1,23843060249550357,Walmart OGP Christina Lane Instagram,custom_audience
US,0.1,23843060235470357,Walmart OGP Christina Lane Facebook,custom_audience
US,0.02,23843060186970357,People who watched 95% of Playset Review,custom_audience
US,0.02,23843060186690357,People who watched 50% of Playset Review,custom_audience
US,0.02,23843060186510357,People who watched 25% of Playset Review,custom_audience
US,0.02,23843060186170357,People who viewed 3 seconds of Playset Review,custom_audience
US,0.02,23843060186020357,People who watched 95% of Beast Reviews,custom_audience
US,0.02,23843060185760357,People who watched 50% of Beast Reviews,custom_audience
US,0.02,23843060183170357,People who watched 25%  of Beast Reviews,custom_audience
US,0.02,23843060181570357,People who viewed 3 seconds of Beast Reviews,custom_audience
US,0.02,23843060179050357,People who watched 95% of Figure Reviews,custom_audience
US,0.02,23843060178890357,People who watched 50% of Figure Reviews,custom_audience
US,0.02,23843060176890357,People who watched 25% of Figure Reviews,custom_audience
US,0.02,23843060176730357,People who viewed 3 seconds of Figure Reviews,custom_audience
US,0.02,23843060176400357,People who watched 95% of Product Reveal,custom_audience
US,0.02,23843060175790357,People who watched 50% of Product Reveal,custom_audience
US,0.02,23843060174840357,People who watched 25% of Product Reveal,custom_audience
US,0.02,23843060174250357,People who viewed 3 seconds of Product Reveal,custom_audience
US,0.1,23843046784880357,Walmart TRK Kayli Butler Instagram,custom_audience
US,0.1,23843046782000357,Walmart TRK Kayli Butler Facebook,custom_audience
US,0.1,23843046781850357,Walmart TRK TJ Davidson Instagram,custom_audience
US,0.1,23843046781630357,Walmart TRK TJ Davidson Facebook,custom_audience
US,0.1,23843046780770357,Walmart TRK Katie Ryan Instagram,custom_audience
US,0.1,23843046779730357,Walmart TRK Katie Ryan Facebook,custom_audience
US,0.1,23843046765680357,Walmart TRK Sam Anderson Instagram,custom_audience
US,0.1,23843046764610357,Walmart TRK Sam Anderson Facebook,custom_audience
US,0.1,23843046764260357,Walmart TRK Chad Rader Instagram,custom_audience
US,0.1,23843046763880357,Walmart TRK Chad Rader Facebook,custom_audience
US,0.1,23843046761880357,Walmart TRK Ashley Segura Instagram,custom_audience
US,0.1,23843046761370357,Walmart TRK Ashley Segura Facebook,custom_audience
US,0.1,23843046749910357,Walmart TRK Caitlin Lindquist Instagram,custom_audience
US,0.1,23843046749160357,Walmart TRK Caitlin Lindquist Facebook,custom_audience
US,0.1,23843046737530357,Walmart TRK Kari Jensen Instagram,custom_audience
US,0.1,23843046736670357,Walmart TRK Kari Jensen Facebook,custom_audience
US,0.1,23843046735400357,Walmart TRK Ashlee Nichols Instagram,custom_audience
US,0.1,23843046734690357,Walmart TRK Ashlee Nichols Facebook,custom_audience
US,0.1,23843046714590357,Walmart TRK Gabe & Garrett Ernst Instagram,custom_audience
US,0.1,23843046713600357,Walmart TRK Gabe & Garrett Ernst Facebook,custom_audience
US,0.02,23843036859880357,People who have watched at 95% of Tyler's videos,custom_audience
US,0.02,23843036858490357,People who viewed at least 10 seconds of Tyler's videos,custom_audience
US,0.02,23843036846830357,People who viewed at least 3 seconds of Tyler's videos,custom_audience
US,0.1,23843024449500357,Walmart TRK Beverley Mitchell Instagram,custom_audience
US,0.1,23843024448900357,Walmart TRK Beverley Mitchell Facebook,custom_audience
US,0.03,23843016411020357,People Who Watched At Least 95% of Powerade Videos,custom_audience
US,0.03,23843016410590357,People Who Watched 10 or More Seconds of Powerade Videos,custom_audience
US,0.03,23843016409790357,People Who Watched 3 or More Seconds of Powerade Videos,custom_audience
US,0.05,23843014985560357,Pampers : 95% Completion of Chrissy's 2.0 video,custom_audience
US,0.02,23843014985560357,Pampers : 95% Completion of Chrissy's 2.0 video,custom_audience
US,0.01,23843014985560357,Pampers : 95% Completion of Chrissy's 2.0 video,custom_audience
US,0.1,23843002783750357,Walmart TRK Ryan Secret Instagram,custom_audience
US,0.1,23843002780550357,Walmart TRK Ryan Secret Facebook,custom_audience
US,0.1,23843002715670357,Walmart TRK Myka Stauffer Instagram,custom_audience
US,0.1,23843002715610357,Walmart TRK Myka Stauffer Facebook,custom_audience
US,0.1,23843002713740357,Walmart TRK Denise Otico Instagram,custom_audience
US,0.1,23843002713520357,Walmart TRK Denise Otico Facebook,custom_audience
US,0.1,23843002712850357,Walmart TRK Melea Johnson Instagram,custom_audience
US,0.1,23843002712360357,Walmart TRK Melea Johnson Facebook,custom_audience
US,0.1,23843002708810357,Walmart TRK LaTisha Springer Instagram,custom_audience
US,0.1,23843002708580357,Walmart TRK LaTisha Springer Facebook,custom_audience
US,0.1,23843002708210357,Walmart TRK Gavin Raygoza Instagram,custom_audience
US,0.1,23843002707360357,Walmart TRK Gavin Raygoza Facebook,custom_audience
US,0.1,23843002689840357,Walmart TRK Sina Duvinage Instagram,custom_audience
US,0.1,23843002688070357,Walmart TRK Sina Duvinage Facebook,custom_audience
US,0.1,23843002687720357,Walmart TRK Angela Lanter Instagram,custom_audience
US,0.1,23843002687480357,Walmart TRK Angela Lanter Facebook,custom_audience
US,0.1,23843002605920357,Walmart TRK Karla Reed Instagram,custom_audience
US,0.1,23843002605020357,Walmart TRK Karla Reed Facebook,custom_audience
US,0.1,23843002603990357,Walmart TRK Patricia Chang Instagram,custom_audience
US,0.1,23843002603540357,Walmart TRK Patricia Chang Facebook,custom_audience
US,0.1,23843002603150357,Walmart TRK Vaughn Colquitt Instagram,custom_audience
US,0.1,23843002602860357,Walmart TRK Vaughn Colquitt Facebook,custom_audience
US,0.1,23843002595180357,Walmart TRK Jessica Shyba Instagram,custom_audience
US,0.1,23843002593800357,Walmart TRK Jessica Shyba Facebook,custom_audience
US,0.1,23843002491660357,Walmart TRK Clara Lukasiak Facebook,custom_audience
US,0.1,23843002484950357,Walmart TRK Clara Lukasiak Instagram,custom_audience
US,0.02,23842997541170357,People Who Watched 3 Or More Seconds Of Nicole's Videos,custom_audience
US,0.02,23842994703800357,People Who Watched 3 Seconds of Katie's Videos,custom_audience
US,0.02,23842994699840357,People Watched 3 Seconds of Jana's Videos,custom_audience
US,0.02,23842994212740357,People Who Watched 3 Or More Seconds Of Ajiona's Videos,custom_audience
US,0.02,23842994212170357,People Who Watched 3 Or More Seconds Of Keegan's Videos,custom_audience
US,0.02,23842994204700357,People Who Watched 3 Or More Seconds Of David's Videos,custom_audience
US,0.02,23842994201510357,People Who Watched 3 Or More Seconds Of Kat's Videos,custom_audience
US,0.02,23842993137220357,People Who Watched 3 Or More Seconds Of Taylor's Videos,custom_audience
US,0.02,23842993136270357,People Who Watched 3 Or More Seconds Of Laura L's Videos,custom_audience
US,0.02,23842993135880357,People Who Watched 3 Or More Seconds Of Melissa's Videos,custom_audience
US,0.02,23842993132060357,People Who Watched 95% Of Laura Lee's Videos,custom_audience
US,0.02,23842993129380357,People Who Watched 95% of Melissa's Videos,custom_audience
US,0.02,23842985655930357,People Who Engaged With LaTisha's Posts,custom_audience
US,0.02,23842985655370357,People Who Engaged With Scout The City's Posts,custom_audience
US,0.02,23842985654340357,People Who Watched 10 Or More Seconds Of Ajiona's Videos,custom_audience
US,0.02,23842985653550357,People Who Watched 10 Or More Seconds Of Katherine's Videos,custom_audience
US,0.02,23842985652720357,People Who Watched 10 Or More Seconds Of David's Videos,custom_audience
US,0.02,23842985649840357,People Who Watched 10 Or More Seconds Of Keegan's Videos,custom_audience
US,0.05,23842971281470357,Coca-Cola Coke #SixFlagsREVIVAL2018Q2 Sierra McClain 95% Completed Views,custom_audience
US,0.05,23842971280410357,Coca-Cola Coke #SixFlagsREVIVAL2018Q2 Caleb 95% Completed Views,custom_audience
US,0.05,23842971274370357,Nair #Influencers2Q3Q18 Sydney 95% Completed Views,custom_audience
US,0.05,23842971264200357,Nair #Influencers2Q3Q18 Jordyn 95% Completed Views,custom_audience
US,0.1,23842966854750357,Users who engaged on Laila Ali Instagram,custom_audience
US,0.1,23842966854020357,Users who Engaged on Laila Ali Facebook,custom_audience
US,0.05,23842963455480357,People Who Converted - Terry Crews,custom_audience
US,0.1,23842961871780357,People who engaged on nicksplat Instagram,custom_audience
US,0.1,23842961871170357,Audiences engaged on NickSplat Facebook,custom_audience
US,0.02,23842959596610357,People Who Watched At Least 3 Seconds of Mario's Videos,custom_audience
US,0.02,23842947693620357,People Who Watched 95% of Keegan's Video,custom_audience
US,0.02,23842947692720357,People Who Watched 95% of David's Video,custom_audience
US,0.02,23842947691500357,People Who Watched 95% of Katherine's Video,custom_audience
US,0.02,23842947692480357,People Who Watched 95% of Ajiona's Video,custom_audience
US,0.02,23842936423520357,People Who Watched 3 Or More Seconds of Dr. Miracle's,custom_audience
US,0.05,23842931611670357,95% Watched Olay Feel The Whip,custom_audience
